date,category,buy_value,sell_value,net_value,category,buy_value,sell_value,net_value
02-07-2008,DII,994.01,763.31,230.7,FII/FPI,2141.67,3002.02,-860.35
03-07-2008,DII,1293.36,1360.15,-66.79,FII/FPI,4879.81,4366.77,513.04
04-07-2008,DII,906.1,660.17,245.93,FII/FPI,3166.17,2820.13,346.04
05-07-2008,DII,1039.31,804.48,234.83,FII/FPI,3387.92,3299.62,88.3
07-07-2008,DII,743.71,667.81,75.9,FII/FPI,1668.6,2108.17,-439.57
08-07-2008,DII,735.76,711.66,24.1,FII/FPI,2338.41,2561.6,-223.19
10-07-2008,DII,1522.85,974.56,548.29,FII/FPI,2737,3417.42,-680.42
11-07-2008,DII,326.16,473.24,-147.08,FII/FPI,1255.65,1274.92,-19.27
14-07-2008,DII,623.64,686.89,-63.25,FII/FPI,1855.3,2291.82,-436.52
15-07-2008,DII,1018.74,735.34,283.4,FII/FPI,2298.93,3001.63,-702.7
16-07-2008,DII,755.95,741.83,14.12,FII/FPI,2688.43,2917.43,-229
17-07-2008,DII,996.16,828.14,168.02,FII/FPI,2774.51,2464.06,310.45
18-07-2008,DII,1000.27,1070.74,-70.47,FII/FPI,2891.83,2483.62,408.21
21-07-2008,DII,944.22,1175.18,-230.96,FII/FPI,2145.34,2207.56,-62.22
22-07-2008,DII,1368.14,1106.53,261.61,FII/FPI,2113.75,2711.1,-597.35
23-07-2008,DII,1920.08,2795.3,-875.22,FII/FPI,5749.67,4443.11,1306.56
24-07-2008,DII,1075.39,1685.07,-609.68,FII/FPI,3713.76,3441.4,272.36
25-07-2008,DII,1108.77,1411.18,-302.41,FII/FPI,2916.66,3482.39,-565.73
28-07-2008,DII,1084.7,628.03,456.67,FII/FPI,1631.81,2353.71,-721.9
29-07-2008,DII,811.16,1065.75,-254.59,FII/FPI,2207.8,2746.07,-538.27
30-07-2008,DII,1536,863.88,672.12,FII/FPI,2266,2894.47,-628.47
31-07-2008,DII,1428.76,1108.19,320.57,FII/FPI,3815.27,3320.4,494.87
01-08-2008,DII,1630.66,1538.58,92.08,FII/FPI,5352.37,4781.72,570.65
02-08-2008,DII,1106.6,913.62,192.98,FII/FPI,2687.06,3484.31,-797.25
04-08-2008,DII,1087.03,639.24,447.79,FII/FPI,2611.91,2604.64,7.27
05-08-2008,DII,1344.41,734.9,609.51,FII/FPI,2529.43,3253.92,-724.49
07-08-2008,DII,863.73,436.46,427.27,FII/FPI,1873.67,2199.94,-326.27
08-08-2008,DII,846.77,830.48,16.29,FII/FPI,1947.8,2090.02,-142.22
09-08-2008,DII,805.68,938.3,-132.62,FII/FPI,3155.98,2902.55,253.43
10-08-2008,DII,2060.01,976.45,1083.56,FII/FPI,3016.37,4071.88,-1055.51
12-08-2008,DII,619.06,1236.11,-617.05,FII/FPI,1670.12,1319.78,350.34
13-08-2008,DII,892.39,666.27,226.12,FII/FPI,1712.37,2627.95,-915.58
14-08-2008,DII,812.05,788.73,23.32,FII/FPI,1752.94,2326.92,-573.98
18-08-2008,DII,633.35,504.44,128.91,FII/FPI,1682.95,2158.45,-475.5
19-08-2008,DII,500.74,486.18,14.56,FII/FPI,1146.65,1863,-716.35
20-08-2008,DII,575.42,369.82,205.6,FII/FPI,1724.89,2172.23,-447.34
21-08-2008,DII,757.15,412.26,344.89,FII/FPI,1165.72,1711.43,-545.71
22-08-2008,DII,858.77,408.38,450.39,FII/FPI,1624.02,1863.26,-239.24
25-08-2008,DII,538.85,442.59,96.26,FII/FPI,1289.21,1226.29,62.92
26-08-2008,DII,764.89,487.97,276.92,FII/FPI,1418.91,1990.95,-572.04
27-08-2008,DII,757.28,594.01,163.27,FII/FPI,1751.75,1784.24,-32.49
28-08-2008,DII,1260.3,869.68,390.62,FII/FPI,3306.44,3493.63,-187.19
29-08-2008,DII,975.75,694.68,281.07,FII/FPI,2598.5,2963.11,-364.61
01-09-2008,DII,1206,1120.49,85.51,FII/FPI,4465.9,4857.93,-392.03
04-09-2008,DII,1049.51,573.7,475.81,FII/FPI,2039.54,2346.81,-307.27
05-09-2008,DII,1261.4,1081.24,180.16,FII/FPI,3304.2,3923.54,-619.34
06-09-2008,DII,1842.1,811.84,1030.26,FII/FPI,2546.86,3891.53,-1344.67
07-09-2008,DII,825.04,685.82,139.22,FII/FPI,2501.15,2936.69,-435.54
09-09-2008,DII,774.31,668.04,106.27,FII/FPI,1748.71,2140.24,-391.53
15-09-2008,DII,1921.85,593.71,1328.14,FII/FPI,2470.6,3233.62,-763.02
16-09-2008,DII,1368.69,756.33,612.36,FII/FPI,3071.9,4375.31,-1303.41
17-09-2008,DII,1433.38,484.45,948.93,FII/FPI,3578.68,4642.85,-1064.17
18-09-2008,DII,1849.8,657.6,1192.2,FII/FPI,6870.52,8072.16,-1201.64
19-09-2008,DII,1360.13,1316.22,43.91,FII/FPI,6609.58,5593.4,1016.18
22-09-2008,DII,811.29,1017.41,-206.12,FII/FPI,3194,3055.79,138.21
23-09-2008,DII,811.74,742.97,68.77,FII/FPI,1928.93,2853.33,-924.4
24-09-2008,DII,1037.16,866.98,170.18,FII/FPI,3352.72,3847.12,-494.4
25-09-2008,DII,1496.58,890.99,605.59,FII/FPI,4223.52,5273.9,-1050.38
26-09-2008,DII,1223.46,679.89,543.57,FII/FPI,2731.7,3374.74,-643.04
29-09-2008,DII,1338.58,783.76,554.82,FII/FPI,3392.16,3869.1,-476.94
30-09-2008,DII,1250.43,856.32,394.11,FII/FPI,4122.69,4108.53,14.16
01-10-2008,DII,1751.98,1363.25,388.73,FII/FPI,4104.09,4357.43,-253.34
03-10-2008,DII,1878.29,1119.5,758.79,FII/FPI,4333.84,5581.88,-1248.04
04-10-2008,DII,1286.24,691.76,594.48,FII/FPI,2532.8,2995.14,-462.34
06-10-2008,DII,1473.2,1176.81,296.39,FII/FPI,3310.16,4220.32,-910.16
07-10-2008,DII,562.1,674.56,-112.46,FII/FPI,1896.89,2448.56,-551.67
09-10-2008,DII,1173.15,680.59,492.56,FII/FPI,2546.92,3584.2,-1037.28
10-10-2008,DII,2841.44,1096.76,1744.68,FII/FPI,3880.08,6393.82,-2513.74
11-10-2008,DII,998.28,620.62,377.66,FII/FPI,1659.7,1567.37,92.33
12-10-2008,DII,808.69,867.7,-59.01,FII/FPI,2603.96,1653.31,950.65
13-10-2008,DII,1301.06,718.75,582.31,FII/FPI,2864.1,3924.7,-1060.6
14-10-2008,DII,859.71,1112.08,-252.37,FII/FPI,3829.76,2931.51,898.25
15-10-2008,DII,1472.38,802.42,669.96,FII/FPI,1887.99,2918.78,-1030.79
16-10-2008,DII,1465.47,727.7,737.77,FII/FPI,2310.01,3470.64,-1160.63
17-10-2008,DII,1363.16,650.39,712.77,FII/FPI,2308.4,3223.94,-915.54
20-10-2008,DII,775.83,559.4,216.43,FII/FPI,1934.53,2751.32,-816.79
21-10-2008,DII,1510.64,626.88,883.76,FII/FPI,2369.09,2627.51,-258.42
22-10-2008,DII,969.84,565.79,404.05,FII/FPI,1722.32,2266.27,-543.95
23-10-2008,DII,1269.1,649.19,619.91,FII/FPI,1971.52,2783.21,-811.69
24-10-2008,DII,1393.99,879.73,514.26,FII/FPI,2253.1,3684.66,-1431.56
27-10-2008,DII,1414.57,498.39,916.18,FII/FPI,1683.23,2710.53,-1027.3
28-10-2008,DII,33.99,9.21,24.78,FII/FPI,98.02,167.2,-69.18
29-10-2008,DII,1410.76,671.1,739.66,FII/FPI,2684.02,3990.37,-1306.35
31-10-2008,DII,1184.64,1300.74,-116.1,FII/FPI,4129.22,2892.01,1237.21
01-11-2008,DII,1298.51,1296.59,1.92,FII/FPI,3807.29,3699.89,107.4
02-11-2008,DII,1350.58,1372.85,-22.27,FII/FPI,5248.04,6516.71,-1268.67
03-11-2008,DII,1433.67,1130.31,303.36,FII/FPI,4541.54,5080.78,-539.24
04-11-2008,DII,1067.31,741.27,326.04,FII/FPI,2606.18,2779.18,-173
06-11-2008,DII,1158.45,611.98,546.47,FII/FPI,3768.09,3985.36,-217.27
07-11-2008,DII,933.74,719,214.74,FII/FPI,2253.62,2721.29,-467.67
08-11-2008,DII,1162.37,657.07,505.3,FII/FPI,2930.77,2650.16,280.61
09-11-2008,DII,1287.47,700.88,586.59,FII/FPI,2232.48,3739.44,-1506.96
11-11-2008,DII,854.95,625.83,229.12,FII/FPI,1349.1,1720.05,-370.95
12-11-2008,DII,774.35,789.72,-15.37,FII/FPI,2051.21,1607.03,444.18
14-11-2008,DII,645.7,670.85,-25.15,FII/FPI,2111.78,2923.3,-811.52
17-11-2008,DII,691.46,869.69,-178.23,FII/FPI,1583.66,2104.82,-521.16
18-11-2008,DII,947.18,488.58,458.6,FII/FPI,1118.71,1560.3,-441.59
19-11-2008,DII,836.97,641.26,195.71,FII/FPI,1845.35,2110.33,-264.98
20-11-2008,DII,1002.66,575.71,426.95,FII/FPI,998.23,1761.17,-762.94
21-11-2008,DII,814.41,768.19,46.22,FII/FPI,1081.08,1786.64,-705.56
24-11-2008,DII,804.31,579.41,224.9,FII/FPI,1051.76,1612.59,-560.83
25-11-2008,DII,758.55,603.46,155.09,FII/FPI,1394.65,1556.53,-161.88
26-11-2008,DII,852.09,490.04,362.05,FII/FPI,1298.95,1715.77,-416.82
28-11-2008,DII,1208.85,587.61,621.24,FII/FPI,2027.21,1858.67,168.54
02-12-2008,DII,1202.97,851.81,351.16,FII/FPI,3161.79,3659.85,-498.06
03-12-2008,DII,752.32,1280.38,-528.06,FII/FPI,3962.67,3834.73,127.94
05-12-2008,DII,909.89,668.88,241.01,FII/FPI,2322.01,2532.58,-210.57
06-12-2008,DII,1135.43,634.99,500.44,FII/FPI,3164.42,4375.62,-1211.2
08-12-2008,DII,1151.5,1159.15,-7.65,FII/FPI,2445.6,3132.79,-687.19
09-12-2008,DII,1273.64,578.23,695.41,FII/FPI,2377.28,3874.95,-1497.67
11-12-2008,DII,779.15,563.67,215.48,FII/FPI,1040.97,1776.11,-735.14
12-12-2008,DII,886.49,560.68,325.81,FII/FPI,1520,1536.52,-16.52
15-12-2008,DII,836.32,793.6,42.72,FII/FPI,1775.65,1545.17,230.48
16-12-2008,DII,816.46,855.86,-39.4,FII/FPI,1620.3,1613.88,6.42
17-12-2008,DII,927.03,1024.85,-97.82,FII/FPI,2298.15,2486.8,-188.65
18-12-2008,DII,967.78,1323.77,-355.99,FII/FPI,2151.95,2185.12,-33.17
19-12-2008,DII,1238.55,827.7,410.85,FII/FPI,2161.37,1782.94,378.43
22-12-2008,DII,733.17,525.62,207.55,FII/FPI,960.14,1151.63,-191.49
23-12-2008,DII,705.49,617.31,88.18,FII/FPI,657.34,921.39,-264.05
24-12-2008,DII,1197.12,583.14,613.98,FII/FPI,1091.26,1235.52,-144.26
26-12-2008,DII,582.66,589.61,-6.95,FII/FPI,207.09,552,-344.91
29-12-2008,DII,683.76,440.55,243.21,FII/FPI,819.26,814.84,4.42
30-12-2008,DII,699.73,324.08,375.65,FII/FPI,885.05,670.1,214.95
31-12-2008,DII,810.4,436.44,373.96,FII/FPI,588.79,506.94,81.85
01-01-2009,DII,598.23,437.82,160.41,FII/FPI,260.28,168.24,92.04
04-01-2009,DII,622.22,610.62,11.6,FII/FPI,1688.99,1515.24,173.75
06-01-2009,DII,1660.4,1857.14,-196.74,FII/FPI,3595.98,3316.31,279.67
07-01-2009,DII,899.91,976.29,-76.38,FII/FPI,1439.39,1253.81,185.58
09-01-2009,DII,1759.07,1392.18,366.89,FII/FPI,2444.21,3080.15,-635.94
10-01-2009,DII,1326.97,1658.6,-331.63,FII/FPI,4334.59,3358.13,976.46
12-01-2009,DII,1149.17,1274.24,-125.07,FII/FPI,2951.44,2372.35,579.09
13-01-2009,DII,825.63,673.05,152.58,FII/FPI,1598.79,1944.57,-345.78
14-01-2009,DII,551.96,540.98,10.98,FII/FPI,1655.45,1564.01,91.44
15-01-2009,DII,838.22,663.1,175.12,FII/FPI,1326.66,1810.99,-484.33
16-01-2009,DII,877.88,477.15,400.73,FII/FPI,803.68,1389.09,-585.41
19-01-2009,DII,544.52,268.55,275.97,FII/FPI,769.63,1133,-363.37
20-01-2009,DII,714.31,529.26,185.05,FII/FPI,786.51,1094.66,-308.15
21-01-2009,DII,927.22,644.49,282.73,FII/FPI,863.51,1650.13,-786.62
22-01-2009,DII,671.53,667.57,3.96,FII/FPI,1232.91,1537.36,-304.45
23-01-2009,DII,1078.06,874.08,203.98,FII/FPI,957.65,1480.56,-522.91
27-01-2009,DII,940.64,801,139.64,FII/FPI,1348.99,1577.55,-228.56
28-01-2009,DII,1259.91,658.03,601.88,FII/FPI,1539.53,1756.85,-217.32
29-01-2009,DII,1529.16,949.05,580.11,FII/FPI,2066.04,2150.68,-84.64
30-01-2009,DII,1132.93,734.54,398.39,FII/FPI,1301.52,1365.67,-64.15
01-02-2009,DII,910.03,671.51,238.52,FII/FPI,842.3,721.12,121.18
02-02-2009,DII,642.06,803.44,-161.38,FII/FPI,1239.19,1364.87,-125.68
03-02-2009,DII,856.33,522.2,334.13,FII/FPI,825.22,1405.65,-580.43
04-02-2009,DII,1507.66,1252.95,254.71,FII/FPI,2709.2,2017.64,691.56
06-02-2009,DII,1615.88,2040.02,-424.14,FII/FPI,3757.39,3990.68,-233.29
07-02-2009,DII,1522.07,1309.42,212.65,FII/FPI,2256.64,2009.38,247.26
12-02-2009,DII,1560.79,1774.43,-213.64,FII/FPI,3535.72,2650.07,885.65
13-02-2009,DII,774.71,558.34,216.37,FII/FPI,1233.91,1247.06,-13.15
16-02-2009,DII,757.48,567.96,189.52,FII/FPI,1119.75,1165.08,-45.33
17-02-2009,DII,961.38,682.96,278.42,FII/FPI,1125.52,1587.73,-462.21
18-02-2009,DII,525.58,423.24,102.34,FII/FPI,960.41,1248.86,-288.45
19-02-2009,DII,578.54,470.1,108.44,FII/FPI,809.57,1173.05,-363.48
20-02-2009,DII,742.66,575.48,167.18,FII/FPI,956.27,1157.44,-201.17
24-02-2009,DII,778.32,419.61,358.71,FII/FPI,703.32,1134.5,-431.18
25-02-2009,DII,752.76,384.92,367.84,FII/FPI,831.33,1215.7,-384.37
26-02-2009,DII,1196.69,852.16,344.53,FII/FPI,1613.09,1887.03,-273.94
27-02-2009,DII,1181.59,532.33,649.26,FII/FPI,1824.15,2287.18,-463.03
02-03-2009,DII,704.56,712.31,-7.75,FII/FPI,1137.8,1416.69,-278.89
03-03-2009,DII,904.94,381.37,523.57,FII/FPI,641.28,1382.61,-741.33
06-03-2009,DII,1428.23,1375.34,52.89,FII/FPI,3350.36,3317.56,32.8
07-03-2009,DII,1178.03,879.45,298.58,FII/FPI,1985.55,1774.73,210.82
08-03-2009,DII,884.72,823.71,61.01,FII/FPI,1748.87,1401.86,347.01
09-03-2009,DII,1381.35,998.86,382.49,FII/FPI,1924.3,1996.99,-72.69
11-03-2009,DII,2159.11,1407.16,751.95,FII/FPI,2839.92,3714.18,-874.26
12-03-2009,DII,1129.83,1329.74,-199.91,FII/FPI,2340.48,2006.41,334.07
13-03-2009,DII,1076.65,683.97,392.68,FII/FPI,2187.88,1888.65,299.23
16-03-2009,DII,810.18,556.79,253.39,FII/FPI,1318.24,1420.58,-102.34
17-03-2009,DII,657.66,810.36,-152.7,FII/FPI,1602.29,1187.17,415.12
18-03-2009,DII,1189.44,663.1,526.34,FII/FPI,1719.9,1497.76,222.14
19-03-2009,DII,622.57,641.32,-18.75,FII/FPI,1298.13,1275.13,23
20-03-2009,DII,600.9,694.93,-94.03,FII/FPI,1108.73,1257.91,-149.18
23-03-2009,DII,1177.45,800.94,376.51,FII/FPI,1466.95,1090.72,376.23
24-03-2009,DII,1290.55,1483.54,-192.99,FII/FPI,2077.6,1575.84,501.76
25-03-2009,DII,851.64,842.72,8.92,FII/FPI,1832.55,1483.9,348.65
26-03-2009,DII,1452.36,1914.23,-461.87,FII/FPI,3517.12,2226.38,1290.74
27-03-2009,DII,816.61,773.63,42.98,FII/FPI,1906.29,1825.86,80.43
30-03-2009,DII,929.48,978.86,-49.38,FII/FPI,1422.45,1874.77,-452.32
31-03-2009,DII,2120.72,1081.65,1039.07,FII/FPI,1674.34,2257.99,-583.65
02-04-2009,DII,792.64,508.64,284,FII/FPI,1253.86,1280.94,-27.08
03-04-2009,DII,692.02,573.16,118.86,FII/FPI,889.13,1383.35,-494.22
05-04-2009,DII,1155.64,1248.24,-92.6,FII/FPI,3764.58,2347.3,1417.28
06-04-2009,DII,1352.23,1882.43,-530.2,FII/FPI,3527.7,3062.36,465.34
08-04-2009,DII,1487.37,1234.08,253.29,FII/FPI,2707.94,2488.84,219.1
09-04-2009,DII,986.9,992.25,-5.35,FII/FPI,1912.07,2311.99,-399.92
11-04-2009,DII,1723.15,1165.96,557.19,FII/FPI,2676.48,2442.17,234.31
12-04-2009,DII,1036.44,1093.08,-56.64,FII/FPI,2029.41,1831.27,198.14
13-04-2009,DII,844.73,996.98,-152.25,FII/FPI,2041.24,1460.75,580.49
15-04-2009,DII,1646.8,1356.58,290.22,FII/FPI,3893.83,3209.33,684.5
16-04-2009,DII,839.7,1963.94,-1124.24,FII/FPI,3101.83,2622.74,479.09
17-04-2009,DII,1410.38,1227.68,182.7,FII/FPI,2488.25,1818.4,669.85
20-04-2009,DII,956.63,847.73,108.9,FII/FPI,1812.02,1463.97,348.05
21-04-2009,DII,827.16,1014.85,-187.69,FII/FPI,1467.71,1658.72,-191.01
22-04-2009,DII,1005.99,923.74,82.25,FII/FPI,1406.05,1406.88,-0.83
23-04-2009,DII,1122.86,697.03,425.83,FII/FPI,1402.94,1161.81,241.13
24-04-2009,DII,948.07,932.76,15.31,FII/FPI,1966.97,1390.2,576.77
27-04-2009,DII,1071.18,1003.12,68.06,FII/FPI,2097.57,1840.19,257.38
28-04-2009,DII,916.74,1118.89,-202.15,FII/FPI,1485.62,1742.47,-256.85
29-04-2009,DII,1124.76,1528.75,-403.99,FII/FPI,2853.31,2488.08,365.23
01-05-2009,DII,982.13,761.31,220.82,FII/FPI,1714.63,1245.07,469.56
02-05-2009,DII,419.64,520.36,-100.72,FII/FPI,1211.65,1238.62,-26.97
03-05-2009,DII,1127.91,648.87,479.04,FII/FPI,1533.35,2124.27,-590.92
05-05-2009,DII,958.99,1088.84,-129.85,FII/FPI,2862.56,2354.05,508.51
06-05-2009,DII,1436.44,1916.57,-480.13,FII/FPI,4022.61,3190.66,831.95
08-05-2009,DII,1083.12,1107.02,-23.9,FII/FPI,1857.12,2547.65,-690.53
10-05-2009,DII,1211.39,1779.14,-567.75,FII/FPI,3735.95,4045.96,-310.01
11-05-2009,DII,1337.04,1137.54,199.5,FII/FPI,2015.84,1888.9,126.94
13-05-2009,DII,957.19,851.46,105.73,FII/FPI,6082.6,1975.64,4106.96
14-05-2009,DII,1039.62,785.32,254.3,FII/FPI,1550.33,1852.25,-301.92
15-05-2009,DII,1340.6,908.13,432.47,FII/FPI,2672.13,1688.27,983.86
18-05-2009,DII,41.62,50.03,-8.41,FII/FPI,56.91,12.27,44.64
19-05-2009,DII,2658.97,4623.16,-1964.19,FII/FPI,12405.89,7613.33,4792.56
20-05-2009,DII,2311.03,2306.04,4.99,FII/FPI,5631.8,6617.33,-985.53
21-05-2009,DII,1550.76,1922.24,-371.48,FII/FPI,3766.9,3769.04,-2.14
22-05-2009,DII,1420.21,985.68,434.53,FII/FPI,2388.69,3150.35,-761.66
25-05-2009,DII,1380.14,1182.46,197.68,FII/FPI,2380.73,1952.76,427.97
26-05-2009,DII,1154.58,1292.77,-138.19,FII/FPI,2237.63,2434.65,-197.02
27-05-2009,DII,2190.65,1505.01,685.64,FII/FPI,3957.85,3588.05,369.8
28-05-2009,DII,1942.55,2393.8,-451.25,FII/FPI,5877.39,4017.8,1859.59
29-05-2009,DII,2549.55,1676.55,873,FII/FPI,5537.57,5264.8,272.77
01-06-2009,DII,831.75,843.56,-11.81,FII/FPI,2276.4,1902.38,374.02
02-06-2009,DII,518.2,386.53,131.67,FII/FPI,1273.17,1155.94,117.23
03-06-2009,DII,672.6,373.66,298.94,FII/FPI,1788.28,2062.96,-274.68
04-06-2009,DII,948.71,1030.47,-81.76,FII/FPI,2628.42,2431.68,196.74
05-06-2009,DII,1170.85,1199.11,-28.26,FII/FPI,2799.68,2268.76,530.92
07-06-2009,DII,2663.35,1847.64,815.71,FII/FPI,2137.3,3620.33,-1483.03
08-06-2009,DII,1524.08,1266.68,257.4,FII/FPI,2509.11,2880.52,-371.41
10-06-2009,DII,1354.51,2122.08,-767.57,FII/FPI,4060.84,4217.81,-156.97
11-06-2009,DII,1347.32,1110.7,236.62,FII/FPI,3390.14,2803.12,587.02
15-06-2009,DII,1129.42,1716.05,-586.63,FII/FPI,2217.05,2628.59,-411.54
16-06-2009,DII,1351.9,1206.78,145.12,FII/FPI,2050.76,2779.27,-728.51
17-06-2009,DII,1651.15,1082.05,569.1,FII/FPI,2060.67,2424.66,-363.99
18-06-2009,DII,1878.4,1339.51,538.89,FII/FPI,2037.96,2622.83,-584.87
19-06-2009,DII,1558.05,1144.85,413.2,FII/FPI,1848.44,1877.52,-29.08
22-06-2009,DII,1349.44,935.7,413.74,FII/FPI,1586.64,1886.93,-300.29
23-06-2009,DII,1701.44,1383.02,318.42,FII/FPI,1917.65,2572.62,-654.97
24-06-2009,DII,1661.94,933.68,728.26,FII/FPI,1551.93,2343.78,-791.85
25-06-2009,DII,2490.58,1372.53,1118.05,FII/FPI,4024.92,5507.74,-1482.82
26-06-2009,DII,1546.78,1212.83,333.95,FII/FPI,2512.02,1960.88,551.14
29-06-2009,DII,1371.32,1227.48,143.84,FII/FPI,2390.09,2097.65,292.44
30-06-2009,DII,1697.34,1499.36,197.98,FII/FPI,2942.84,2834.96,107.88
01-07-2009,DII,1103.47,1608.96,-505.49,FII/FPI,2496.52,3607.77,-1111.25
05-07-2009,DII,832.55,790.15,42.4,FII/FPI,1874.19,1485.86,388.33
07-07-2009,DII,2021.53,1231.37,790.16,FII/FPI,2258.29,3179.68,-921.39
08-07-2009,DII,1726,1311.57,414.43,FII/FPI,1925.66,2976.47,-1050.81
09-07-2009,DII,1457.03,1307.07,149.96,FII/FPI,3001.83,1941.21,1060.62
10-07-2009,DII,1668.72,1367.12,301.6,FII/FPI,4007.09,3372.55,634.54
12-07-2009,DII,1113.79,1299.04,-185.25,FII/FPI,1898.86,2090.36,-191.5
13-07-2009,DII,1555.53,813.27,742.26,FII/FPI,1360.52,1919.75,-559.23
14-07-2009,DII,1092.83,892.54,200.29,FII/FPI,1778.09,1690.86,87.23
15-07-2009,DII,1261.15,988.18,272.97,FII/FPI,2134.55,1879.09,255.46
16-07-2009,DII,1266.13,1301.15,-35.02,FII/FPI,2516.6,2484.23,32.37
17-07-2009,DII,1709.76,1174.4,535.36,FII/FPI,2786.83,2644.68,142.15
20-07-2009,DII,1473.82,1321.97,151.85,FII/FPI,2498.66,1935.46,563.2
21-07-2009,DII,1216.88,1224.32,-7.44,FII/FPI,2392.5,2643.36,-250.86
22-07-2009,DII,1314.55,1539.13,-224.58,FII/FPI,2811.89,2745.05,66.84
23-07-2009,DII,1408.89,1443.05,-34.16,FII/FPI,5116.02,4604.08,511.94
24-07-2009,DII,1302.52,1509.07,-206.55,FII/FPI,3061.7,2398.68,663.02
27-07-2009,DII,1381.31,1660.28,-278.97,FII/FPI,2946.97,2507.43,439.54
28-07-2009,DII,1682.61,1234.39,448.22,FII/FPI,3459.31,3518.07,-58.76
29-07-2009,DII,1703.66,1577.43,126.23,FII/FPI,2533.12,2701.91,-168.79
30-07-2009,DII,1962.92,2249.59,-286.67,FII/FPI,4759.84,4393.03,366.81
31-07-2009,DII,1642.11,1326,316.11,FII/FPI,2875.31,2293.19,582.12
04-08-2009,DII,869.6,1247.82,-378.22,FII/FPI,3750.95,3177.62,573.33
05-08-2009,DII,895.29,984.68,-89.39,FII/FPI,3108.57,3209.46,-100.89
06-08-2009,DII,1019.38,1895.3,-875.92,FII/FPI,2424.2,2438.67,-14.47
07-08-2009,DII,1983.81,1389.74,594.07,FII/FPI,2002.64,2830.65,-828.01
09-08-2009,DII,1605.64,1399.39,206.25,FII/FPI,3907.76,2916.01,991.75
10-08-2009,DII,1810.13,1830.96,-20.83,FII/FPI,4090.81,4466.81,-376
12-08-2009,DII,1087.3,1591.28,-503.98,FII/FPI,2809.96,1966.78,843.18
13-08-2009,DII,1285.34,1102.49,182.85,FII/FPI,2698.97,2068.03,630.94
14-08-2009,DII,1220.88,777.14,443.74,FII/FPI,1535.22,1661.32,-126.1
17-08-2009,DII,1744.91,1284.59,460.32,FII/FPI,1583.39,2809.88,-1226.49
18-08-2009,DII,1327.46,860.02,467.44,FII/FPI,1658.39,2380.23,-721.84
19-08-2009,DII,867.91,784.14,83.77,FII/FPI,1992.12,2614.18,-622.06
20-08-2009,DII,1343.26,853.84,489.42,FII/FPI,1766.64,2204.83,-438.19
21-08-2009,DII,1069.99,974.27,95.72,FII/FPI,2414.84,1882.04,532.8
24-08-2009,DII,1338.32,1063.26,275.06,FII/FPI,2489.5,1777.96,711.54
25-08-2009,DII,1445.19,1008.6,436.59,FII/FPI,1930.59,2189.73,-259.14
26-08-2009,DII,1612.74,1484.09,128.65,FII/FPI,2289.71,1911.17,378.54
27-08-2009,DII,1772.3,1743.08,29.22,FII/FPI,2920.51,2961.98,-41.47
28-08-2009,DII,1340.7,1335.24,5.46,FII/FPI,2128.65,1574.34,554.31
31-08-2009,DII,1370.83,1352.18,18.65,FII/FPI,2573.76,2844.61,-270.85
01-09-2009,DII,1158.45,1171.71,-13.26,FII/FPI,2836.68,3187.23,-350.55
02-09-2009,DII,650.51,696.49,-45.98,FII/FPI,1290.27,1004.88,285.39
03-09-2009,DII,680.25,380.53,299.72,FII/FPI,974.01,1058.95,-84.94
04-09-2009,DII,1208.45,900.06,308.39,FII/FPI,2076.63,1905.71,170.92
06-09-2009,DII,1448.84,1592.05,-143.21,FII/FPI,3841.61,2886.3,955.31
07-09-2009,DII,1295.04,716.88,578.16,FII/FPI,2164.88,2710.43,-545.55
09-09-2009,DII,1619.41,1380.72,238.69,FII/FPI,3085.48,2892.12,193.36
10-09-2009,DII,1806.91,1720.19,86.72,FII/FPI,3127.01,3171.28,-44.27
11-09-2009,DII,1118.01,1405.27,-287.26,FII/FPI,2206.36,1728.67,477.69
12-09-2009,DII,1347.98,1329.11,18.87,FII/FPI,2055.83,2433.15,-377.32
14-09-2009,DII,1168.69,1174.8,-6.11,FII/FPI,1621.53,1665.93,-44.4
15-09-2009,DII,1541.45,1408.01,133.44,FII/FPI,2856.46,2080.36,776.1
16-09-2009,DII,1723.46,1580.01,143.45,FII/FPI,3631.16,2525.52,1105.64
17-09-2009,DII,1820.48,1634.24,186.24,FII/FPI,6122.95,3363.49,2759.46
18-09-2009,DII,1213.82,1719.2,-505.38,FII/FPI,4155.4,2669.32,1486.08
22-09-2009,DII,894.92,1434.06,-539.14,FII/FPI,2754.2,1901.47,852.73
23-09-2009,DII,1637.48,1137.01,500.47,FII/FPI,4331.49,2582.5,1748.99
24-09-2009,DII,1593.65,2210.42,-616.77,FII/FPI,5772.87,4711.35,1061.52
25-09-2009,DII,1175.86,948.6,227.26,FII/FPI,2101.97,2139.69,-37.72
29-09-2009,DII,1151.69,1059.92,91.77,FII/FPI,3360.48,2645.98,714.5
30-09-2009,DII,2109.93,1950.18,159.75,FII/FPI,4281.06,3206.53,1074.53
02-10-2009,DII,471.52,588.51,-116.99,FII/FPI,1688.12,1319.16,368.96
06-10-2009,DII,2539.74,1949.86,589.88,FII/FPI,3890.44,3152.35,738.09
07-10-2009,DII,1432.58,546.45,886.13,FII/FPI,1713.69,2617.01,-903.32
08-10-2009,DII,1188.3,1102.16,86.14,FII/FPI,2539.36,3179.28,-639.92
